image_link,generated_output
/images/2024/10/2/mens-47-royal-kansas-jayhawks-clean-up-brrr_-adjustable-hat_ss5_p-200984606_pv-1_u-wvgswrbsr21tuzmnhopi_v-0ajx4n5zmwxu3ttwu2mk_copy.jpg,
/images/2024/10/15/mens-colosseum-royal-kansas-jayhawks-arch-and-logo-crew-neck-sweatshirt_pi3129000_altimages_ff_3129407alt1_full.jpg,
/images/2024/10/2/mens-47-white-kansas-jayhawks-local-arch-hitch-snapback-hat_ss5_p-200981234_pv-1_u-8rrlq0qqntv0g8nqffgt_v-pehfhf9gizyg9vcyuvdi_copy.jpg,
/images/2024/10/15/2_mens-colosseum-royal-kansas-jayhawks-arch-and-logo-30-pullover-hoodie_pi4333000_altimages_ff_4333219-bf301df7c86b34ecb286alt1_full.jpg,
/images/2024/8/12/mens-fanatics-branded-red-kansas-jayhawks-campus-t-shirt.jpg,
/images/2024/10/2/unisex-blue-84-black-kansas-jayhawks-blackout-t-shirt_ss5_p-202271194_pv-1_u-uqqoh5enkqmq29jnykv8_v-iljdkaaev0qlqwdckm0x.jpg,
/images/2024/11/10/unisex-blue-84-royal-kansas-jayhawks-2024-big-12-womens-soccer-tournament-champions-t-shirt_ss5_p-202502295_pv-1_u-nt4wyilzt5gxmfsycv1c_v-yrd0mj2krcpx1ftbsrqd.jpg,
/images/2024/11/2/red-kansas-jayhawks-centennial-85-low-basketball-shoes_ss5_p-201212743_pv-1_u-atz5zjflm703nvwp2gxi_v-kcobnpbxiykxbrxkpbdj_copy.jpg,
/images/2024/8/12/mens-adidas-royal-kansas-jayhawks-replica-custom-football-jersey.jpg,
/images/2024/10/3/mens-adidas-number-00-royal-kansas-jayhawks-swingman-jersey_ss5_p-201176466_pv-1_u-wcvf95ii703nybniu1vp_v-vn8z1aikckqfz5rukegv.jpg,
https://kuathletics.com/images/2024/5/11/Rock_Chalk_Jayhawk_Overlay_3.png,The logo for the rock chalk jayhawk is a logo for the rock chalk jayhawk.
https://kuathletics.com/#posterImageURL,
https://kuathletics.com/images/2024/5/21/scroller-text.png,The Kansas Jayhawks are a member of the NCAA.
https://kuathletics.com/images/2024/5/21/scroller-text.png,The Kansas Jayhawks are a member of the NCAA.
https://kuathletics.com/images/2024/5/21/scroller-text.png,The Kansas Jayhawks are a member of the NCAA.
https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/ukansas.sidearmsports.com/images/integration_2024/footer_edu.svg,
https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/ukansas.sidearmsports.com/images/integration_2024/footer_big12.svg,
https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/ukansas.sidearmsports.com/images/integration_2024/footer_adidas.svg,
https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/ukansas.sidearmsports.com/images/integration_2024/footer_ncaa.svg,
https://dxbhsrqyrr690.cloudfront.net/sidearm.nextgen.sites/ukansas.sidearmsports.com/images/integration_2024/footer_ncaa_complaint.png,The NCAA has a blue ball with the word babcom on it.
https://kuathletics.com/images/logos/site/site.png?width=48,The stop sign is a stop sign.
https://ids.ad.gt/api/v1/halo_match?id=AU1D-0100-001743104327-HZZ8BVIJ-74RU&halo_id=060niechj2g5abjgglgdligh9fa99gjlehg4umiswsqyegwqq0qk0uqs6oe66qw0m,
https://ids4.ad.gt/api/v1/ip_match?id=AU1D-0100-001743104327-HZZ8BVIJ-74RU,
https://secure.adnxs.com/getuid?https://ids.ad.gt/api/v1/match?id=AU1D-0100-001743104327-HZZ8BVIJ-74RU&adnxs_id=$UID&gdpr=0,
https://u.openx.net/w/1.0/cm?id=998eaf06-9905-4eae-9e26-9fac75960c53&r=https%3A%2F%2Fids.ad.gt%2Fapi%2Fv1%2Fopenx%3Fopenx_id%3D%7BOPENX_ID%7D%26id%3DAU1D-0100-001743104327-HZZ8BVIJ-74RU%26auid%3DAU1D-0100-001743104327-HZZ8BVIJ-74RU,
https://image2.pubmatic.com/AdServer/UCookieSetPug?rd=https%3A%2F%2Fids.ad.gt%2Fapi%2Fv1%2Fpbm_match%3Fpbm%3D%23PM_USER_ID%26id%3DAU1D-0100-001743104327-HZZ8BVIJ-74RU,
https://token.rubiconproject.com/token?pid=50242&puid=AU1D-0100-001743104327-HZZ8BVIJ-74RU&gdpr=0,
https://match.adsrvr.org/track/cmf/generic?ttd_pid=8gkxb6n&ttd_tpi=1&ttd_puid=AU1D-0100-001743104327-HZZ8BVIJ-74RU&gdpr=0,
https://pixel.tapad.com/idsync/ex/receive?partner_id=3185&partner_device_id=AU1D-0100-001743104327-HZZ8BVIJ-74RU&partner_url=https://ids.ad.gt%2Fapi%2Fv1%2Ftapad_match%3Fid%3DAU1D-0100-001743104327-HZZ8BVIJ-74RU%26tapad_id%3D%24%7BTA_DEVICE_ID%7D,
https://cm.g.doubleclick.net/pixel?google_nid=audigent_w_appnexus_3985&google_cm&google_sc&google_ula=450542624&id=AU1D-0100-001743104327-HZZ8BVIJ-74RU,
https://d.turn.com/r/dd/id/L2NzaWQvMS9jaWQvMTc0ODI0MTY1OC90LzA/url/https%3A%2F%2Fids.ad.gt%2Fapi%2Fv1%2Famo_match%3Fturn_id%3D%24!%7BTURN_UUID%7D%26id%3DAU1D-0100-001743104327-HZZ8BVIJ-74RU,
https://sync.go.sonobi.com/us?https://ids.ad.gt/api/v1/son_match?id=AU1D-0100-001743104327-HZZ8BVIJ-74RU&uid=[UID]&gdpr=0,
https://ids.ad.gt/api/v1/g_hosted?id=AU1D-0100-001743104327-HZZ8BVIJ-74RU,
